zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,major_highways
43701,39.95986,-81.99498,Zanesville,OH,Ohio,True,,56402.0,120.6,39119,Muskingum,"{""39119"": 100}",Muskingum,39119,False,False,America/New_York,"I-75, I-90"
17601,40.07296,-76.31457,Lancaster,PA,Pennsylvania,True,,56382.0,649.5,42071,Lancaster,"{""42071"": 100}",Lancaster,42071,False,False,America/New_York,"I-81, I-80"
27834,35.6571,-77.37981,Greenville,NC,North Carolina,True,,56347.0,124.8,37147,Pitt,"{""37147"": 96.27, ""37013"": 2.67, ""37065"": 1.06}",Pitt|Beaufort|Edgecombe,37147|37013|37065,False,False,America/New_York,"I-90, I-80"
8873,40.49865,-74.53284,Somerset,NJ,New Jersey,True,,56327.0,676.8,34035,Somerset,"{""34035"": 100}",Somerset,34035,False,False,America/New_York,"I-80, I-90"
76131,32.88227,-97.34895,Fort Worth,TX,Texas,True,,56322.0,1399.5,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-10, I-35"
91764,34.07533,-117.60164,Ontario,CA,California,True,,56270.0,2747.8,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-80, I-5"
30075,34.05282,-84.38739,Roswell,GA,Georgia,True,,56263.0,730.6,13121,Fulton,"{""13121"": 84.14, ""13067"": 14.13, ""13057"": 1.73}",Fulton|Cobb|Cherokee,13121|13067|13057,False,False,America/New_York,"I-75, I-85"
92708,33.71046,-117.95132,Fountain Valley,CA,California,True,,56258.0,2386.2,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-5, I-80"
7302,40.71894,-74.04462,Jersey City,NJ,New Jersey,True,,56220.0,15148.6,34017,Hudson,"{""34017"": 100}",Hudson,34017,False,False,America/New_York,"I-80, I-90"
45044,39.45028,-84.37988,Middletown,OH,Ohio,True,,56217.0,574.3,39017,Butler,"{""39017"": 92.16, ""39165"": 7.84}",Butler|Warren,39017|39165,False,False,America/New_York,"I-90, I-80"
2124,42.28583,-71.07114,Dorchester Center,MA,Massachusetts,True,,56216.0,7313.5,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,"I-90, I-80"
75115,32.59831,-96.86433,Desoto,TX,Texas,True,,56211.0,1031.1,48113,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,"I-10, I-35"
34221,27.57777,-82.54285,Palmetto,FL,Florida,True,,56208.0,402.6,12081,Manatee,"{""12081"": 100}",Manatee,12081,False,False,America/New_York,"I-10, I-4"
90001,33.97365,-118.24904,Los Angeles,CA,California,True,,56189.0,6614.0,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-80, I-10"
92346,34.12629,-117.1792,Highland,CA,California,True,,56179.0,800.0,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-80, I-10"
78228,29.46072,-98.57201,San Antonio,TX,Texas,True,,56165.0,1988.6,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-45, I-20"
85710,32.21439,-110.82365,Tucson,AZ,Arizona,True,,56125.0,1811.8,4019,Pima,"{""04019"": 100}",Pima,04019,False,False,America/Phoenix,"I-80, I-90"
76549,31.01583,-97.82546,Killeen,TX,Texas,True,,56038.0,229.9,48027,Bell,"{""48027"": 88.61, ""48053"": 11.39}",Bell|Burnet,48027|48053,False,False,America/Chicago,"I-10, I-45"
45069,39.34213,-84.4105,West Chester,OH,Ohio,True,,56037.0,746.9,39017,Butler,"{""39017"": 99.23, ""39061"": 0.77}",Butler|Hamilton,39017|39061,False,False,America/New_York,"I-75, I-90"
91405,34.20153,-118.44863,Van Nuys,CA,California,True,,56033.0,6366.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-80, I-10"
75061,32.82607,-96.96563,Irving,TX,Texas,True,,56013.0,1862.4,48113,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,"I-10, I-20"
7728,40.22522,-74.28447,Freehold,NJ,New Jersey,True,,55984.0,435.7,34025,Monmouth,"{""34025"": 100}",Monmouth,34025,False,False,America/New_York,"I-90, I-80"
89147,36.11289,-115.27985,Las Vegas,NV,Nevada,True,,55969.0,2938.0,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"I-90, I-80"
19320,39.97046,-75.83069,Coatesville,PA,Pennsylvania,True,,55941.0,264.7,42029,Chester,"{""42029"": 100}",Chester,42029,False,False,America/New_York,"I-95, I-76"
32225,30.35768,-81.50592,Jacksonville,FL,Florida,True,,55905.0,820.5,12031,Duval,"{""12031"": 100}",Duval,12031,False,False,America/New_York,"I-95, I-4"
75216,32.71158,-96.78256,Dallas,TX,Texas,True,,55894.0,1454.5,48113,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,"I-20, I-10"
84790,37.04615,-113.55738,Saint George,UT,Utah,True,,55892.0,446.4,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver,"I-90, I-80"
45601,39.30996,-82.9555,Chillicothe,OH,Ohio,True,,55836.0,61.8,39141,Ross,"{""39141"": 93.94, ""39131"": 3.43, ""39079"": 2.63}",Ross|Pike|Jackson,39141|39131|39079,False,False,America/New_York,"I-77, I-80"
28314,35.0557,-79.01678,Fayetteville,NC,North Carolina,True,,55834.0,1112.2,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,False,False,America/New_York,"I-80, I-90"
6810,41.37627,-73.45904,Danbury,CT,Connecticut,True,,55833.0,1030.8,9190,Western Connecticut,"{""09190"": 100}",Western Connecticut,09190,False,False,America/New_York,"I-90, I-80"
91786,34.10525,-117.66206,Upland,CA,California,True,,55829.0,2410.3,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-405, I-5"
93436,34.60888,-120.4002,Lompoc,CA,California,True,,55820.0,94.5,6083,Santa Barbara,"{""06083"": 100}",Santa Barbara,06083,False,False,America/Los_Angeles,"I-405, I-15"
94122,37.76113,-122.48433,San Francisco,CA,California,True,,55819.0,6616.6,6075,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,"I-15, I-405"
60056,42.06618,-87.93473,Mount Prospect,IL,Illinois,True,,55818.0,1983.5,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-57"
987,18.34115,-65.94257,Carolina,PR,Puerto Rico,True,,55747.0,830.1,72031,Carolina,"{""72031"": 99.83, ""72139"": 0.17}",Carolina|Trujillo Alto,72031|72139,False,False,America/Puerto_Rico,"I-80, I-90"
70072,29.83012,-90.12724,Marrero,LA,Louisiana,True,,55693.0,414.8,22051,Jefferson,"{""22051"": 100}",Jefferson,22051,False,False,America/Chicago,"I-90, I-80"
19702,39.62199,-75.72803,Newark,DE,Delaware,True,,55683.0,765.4,10003,New Castle,"{""10003"": 100}",New Castle,10003,False,False,America/New_York,"I-80, I-90"
63021,38.5689,-90.54564,Ballwin,MO,Missouri,True,,55666.0,984.9,29189,St. Louis,"{""29189"": 100}",St. Louis,29189,False,False,America/Chicago,"I-80, I-90"
8831,40.32908,-74.43066,Monroe Township,NJ,New Jersey,True,,55658.0,418.9,34023,Middlesex,"{""34023"": 100}",Middlesex,34023,False,False,America/New_York,"I-90, I-80"
55124,44.74566,-93.20042,Saint Paul,MN,Minnesota,True,,55658.0,1274.3,27037,Dakota,"{""27037"": 100}",Dakota,27037,False,False,America/Chicago,"I-90, I-80"
78748,30.16144,-97.8227,Austin,TX,Texas,True,,55631.0,1519.7,48453,Travis,"{""48453"": 100}",Travis,48453,False,False,America/Chicago,"I-10, I-20"
10032,40.839,-73.94282,New York,NY,New York,True,,55610.0,31920.5,36061,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,"I-495, I-87"
93619,36.91656,-119.57372,Clovis,CA,California,True,,55610.0,115.1,6019,Fresno,"{""06019"": 100}",Fresno,06019,False,False,America/Los_Angeles,"I-5, I-405"
78155,29.53305,-97.93832,Seguin,TX,Texas,True,,55600.0,60.4,48187,Guadalupe,"{""48187"": 100}",Guadalupe,48187,False,False,America/Chicago,"I-45, I-35"
93311,35.15378,-119.16567,Bakersfield,CA,California,True,,55555.0,100.7,6029,Kern,"{""06029"": 100}",Kern,06029,False,False,America/Los_Angeles,"I-405, I-80"
90006,34.04807,-118.29411,Los Angeles,CA,California,True,,55527.0,11087.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-15, I-10"
33458,26.93477,-80.12906,Jupiter,FL,Florida,True,,55512.0,1052.9,12099,Palm Beach,"{""12099"": 80.72, ""12085"": 19.28}",Palm Beach|Martin,12099|12085,False,False,America/New_York,"I-10, I-4"
96817,21.34016,-157.83749,Honolulu,HI,Hawaii,True,,55492.0,2303.5,15003,Honolulu,"{""15003"": 100}",Honolulu,15003,False,False,Pacific/Honolulu,"I-80, I-90"
60630,41.97222,-87.75758,Chicago,IL,Illinois,True,,55486.0,4518.4,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-94"
78207,29.42223,-98.52545,San Antonio,TX,Texas,True,,55474.0,2933.9,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-45, I-10"
33063,26.25138,-80.21014,Pompano Beach,FL,Florida,True,,55466.0,2610.3,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-10, I-95"
32162,28.91629,-81.99374,The Villages,FL,Florida,True,,55424.0,939.8,12119,Sumter,"{""12119"": 84.95, ""12083"": 15.05}",Sumter|Marion,12119|12083,False,False,America/New_York,"I-4, I-75"
693,18.42633,-66.39811,Vega Baja,PR,Puerto Rico,True,,55387.0,481.5,72145,Vega Baja,"{""72145"": 98.29, ""72143"": 1.43, ""72091"": 0.28}",Vega Baja|Vega Alta|Manatí,72145|72143|72091,False,False,America/Puerto_Rico,"I-90, I-80"
92399,34.04469,-117.004,Yucaipa,CA,California,True,,55366.0,398.6,6071,San Bernardino,"{""06071"": 99.02, ""06065"": 0.98}",San Bernardino|Riverside,06071|06065,False,False,America/Los_Angeles,"I-10, I-80"
6516,41.27393,-72.96718,West Haven,CT,Connecticut,True,,55351.0,1988.0,9170,South Central Connecticut,"{""09170"": 100}",South Central Connecticut,09170,False,False,America/New_York,"I-80, I-90"
85212,33.32064,-111.63088,Mesa,AZ,Arizona,True,,55283.0,553.3,4013,Maricopa,"{""04013"": 92.39, ""04021"": 7.61}",Maricopa|Pinal,04013|04021,False,False,America/Phoenix,"I-80, I-90"
23185,37.24927,-76.68702,Williamsburg,VA,Virginia,True,,55270.0,372.8,51095,James City,"{""51095"": 54.37, ""51199"": 32.0, ""51830"": 13.16, ""51036"": 0.47}",James City|York|Williamsburg|Charles City,51095|51199|51830|51036,False,False,America/New_York,"I-80, I-90"
85138,33.0151,-111.98681,Maricopa,AZ,Arizona,True,,55260.0,251.8,4021,Pinal,"{""04021"": 100}",Pinal,04021,False,False,America/Phoenix,"I-90, I-80"
14221,42.97918,-78.72158,Buffalo,NY,New York,True,,55255.0,912.1,36029,Erie,"{""36029"": 100}",Erie,36029,False,False,America/New_York,"I-495, I-87"
27529,35.65048,-78.58167,Garner,NC,North Carolina,True,,55242.0,369.7,37183,Wake,"{""37183"": 66.55, ""37101"": 33.45}",Wake|Johnston,37183|37101,False,False,America/New_York,"I-90, I-80"
727,18.21142,-66.07374,Caguas,PR,Puerto Rico,True,,55191.0,944.4,72025,Caguas,"{""72025"": 100}",Caguas,72025,False,False,America/Puerto_Rico,"I-80, I-90"
84041,41.07137,-111.98416,Layton,UT,Utah,True,,55180.0,1427.1,49011,Davis,"{""49011"": 100}",Davis,49011,False,False,America/Denver,"I-80, I-90"
19104,39.95891,-75.19836,Philadelphia,PA,Pennsylvania,True,,55172.0,6959.8,42101,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,"I-95, I-76"
12550,41.53671,-74.05196,Newburgh,NY,New York,True,,55152.0,614.1,36071,Orange,"{""36071"": 100}",Orange,36071,False,False,America/New_York,"I-87, I-90"
33810,28.13027,-82.03989,Lakeland,FL,Florida,True,,55137.0,329.4,12105,Polk,"{""12105"": 73.18, ""12057"": 26.82}",Polk|Hillsborough,12105|12057,False,False,America/New_York,"I-75, I-95"
28655,35.75578,-81.74212,Morganton,NC,North Carolina,True,,55100.0,65.5,37023,Burke,"{""37023"": 99.29, ""37027"": 0.43, ""37111"": 0.28}",Burke|Caldwell|McDowell,37023|37027|37111,False,False,America/New_York,"I-80, I-90"
80229,39.85472,-104.95867,Denver,CO,Colorado,True,,55092.0,1700.3,8001,Adams,"{""08001"": 100}",Adams,08001,False,False,America/Denver,"I-90, I-80"
75072,33.1875,-96.70099,Mckinney,TX,Texas,True,,55087.0,1763.8,48085,Collin,"{""48085"": 100}",Collin,48085,False,False,America/Chicago,"I-20, I-10"
93308,35.5498,-118.93389,Bakersfield,CA,California,True,,55078.0,61.7,6029,Kern,"{""06029"": 100}",Kern,06029,False,False,America/Los_Angeles,"I-5, I-15"
93063,34.30922,-118.69041,Simi Valley,CA,California,True,,55066.0,587.9,6111,Ventura,"{""06111"": 100}",Ventura,06111,False,False,America/Los_Angeles,"I-15, I-80"
39503,30.47432,-89.14752,Gulfport,MS,Mississippi,True,,55059.0,186.0,28047,Harrison,"{""28047"": 100}",Harrison,28047,False,False,America/Chicago,"I-90, I-80"
48103,42.2581,-83.84333,Ann Arbor,MI,Michigan,True,,55054.0,319.5,26161,Washtenaw,"{""26161"": 100}",Washtenaw,26161,False,False,America/Detroit,"I-80, I-90"
98270,48.05952,-122.1443,Marysville,WA,Washington,True,,55049.0,1490.4,53061,Snohomish,"{""53061"": 100}",Snohomish,53061,False,False,America/Los_Angeles,"I-80, I-90"
43229,40.08569,-82.97636,Columbus,OH,Ohio,True,,55020.0,2350.5,39049,Franklin,"{""39049"": 100}",Franklin,39049,False,False,America/New_York,"I-90, I-80"
76010,32.72271,-97.08065,Arlington,TX,Texas,True,,54978.0,2409.5,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-45, I-35"
27410,36.11826,-79.89223,Greensboro,NC,North Carolina,True,,54921.0,665.4,37081,Guilford,"{""37081"": 100}",Guilford,37081,False,False,America/New_York,"I-80, I-90"
77840,30.6115,-96.32332,College Station,TX,Texas,True,,54864.0,2125.7,48041,Brazos,"{""48041"": 100}",Brazos,48041,False,False,America/Chicago,"I-45, I-10"
83854,47.7267,-116.97511,Post Falls,ID,Idaho,True,,54851.0,273.0,16055,Kootenai,"{""16055"": 100}",Kootenai,16055,False,False,America/Los_Angeles,"I-90, I-80"
10033,40.84744,-73.93549,New York,NY,New York,True,,54838.0,35498.4,36061,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,"I-87, I-90"
96818,21.34637,-157.93704,Honolulu,HI,Hawaii,True,,54822.0,1961.2,15003,Honolulu,"{""15003"": 100}",Honolulu,15003,False,False,Pacific/Honolulu,"I-80, I-90"
33161,25.89357,-80.18285,Miami,FL,Florida,True,,54814.0,3860.1,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-10, I-75"
77546,29.5132,-95.19352,Friendswood,TX,Texas,True,,54789.0,778.1,48167,Galveston,"{""48167"": 66.94, ""48201"": 31.11, ""48039"": 1.95}",Galveston|Harris|Brazoria,48167|48201|48039,False,False,America/Chicago,"I-10, I-10"
32174,29.28928,-81.16446,Ormond Beach,FL,Florida,True,,54783.0,168.7,12127,Volusia,"{""12127"": 71.82, ""12035"": 28.18}",Volusia|Flagler,12127|12035,False,False,America/New_York,"I-10, I-75"
85365,33.07067,-114.13801,Yuma,AZ,Arizona,True,,54775.0,15.7,4027,Yuma,"{""04027"": 100}",Yuma,04027,False,False,America/Phoenix,"I-80, I-90"
63366,38.85918,-90.71964,O'Fallon,MO,Missouri,True,,54769.0,305.2,29183,St. Charles,"{""29183"": 100}",St. Charles,29183,False,False,America/Chicago,"I-80, I-90"
30809,33.55522,-82.16357,Evans,GA,Georgia,True,,54743.0,478.6,13073,Columbia,"{""13073"": 100}",Columbia,13073,False,False,America/New_York,"I-85, I-285"
6511,41.31663,-72.92587,New Haven,CT,Connecticut,True,,54730.0,3635.4,9170,South Central Connecticut,"{""09170"": 100}",South Central Connecticut,09170,False,False,America/New_York,"I-80, I-90"
85705,32.27119,-110.99172,Tucson,AZ,Arizona,True,,54700.0,1550.0,4019,Pima,"{""04019"": 100}",Pima,04019,False,False,America/Phoenix,"I-80, I-90"
33196,25.64505,-80.55524,Miami,FL,Florida,True,,54668.0,404.4,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-4, I-75"
23223,37.55595,-77.37927,Richmond,VA,Virginia,True,,54659.0,1265.9,51087,Henrico,"{""51087"": 76.75, ""51760"": 23.25}",Henrico|Richmond,51087|51760,False,False,America/New_York,"I-80, I-90"
97702,43.98336,-121.21083,Bend,OR,Oregon,True,,54657.0,203.9,41017,Deschutes,"{""41017"": 100}",Deschutes,41017,False,False,America/Los_Angeles,"I-90, I-80"
75007,33.00498,-96.8959,Carrollton,TX,Texas,True,,54646.0,1772.1,48121,Denton,"{""48121"": 90.42, ""48113"": 8.52, ""48085"": 1.06}",Denton|Dallas|Collin,48121|48113|48085,False,False,America/Chicago,"I-10, I-20"
85339,33.23985,-112.14322,Laveen,AZ,Arizona,True,,54641.0,81.7,4013,Maricopa,"{""04013"": 56.1, ""04021"": 43.9}",Maricopa|Pinal,04013|04021,False,False,America/Phoenix,"I-80, I-90"
92646,33.66525,-117.96755,Huntington Beach,CA,California,True,,54615.0,2619.3,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-5, I-405"
60622,41.90267,-87.68355,Chicago,IL,Illinois,True,,54609.0,8434.3,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-55, I-57"
85037,33.49038,-112.26487,Phoenix,AZ,Arizona,True,,54608.0,2578.3,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
33415,26.66002,-80.12742,West Palm Beach,FL,Florida,True,,54581.0,2883.2,12099,Palm Beach,"{""12099"": 100}",Palm Beach,12099,False,False,America/New_York,"I-4, I-75"
32608,29.59271,-82.3935,Gainesville,FL,Florida,True,,54566.0,473.9,12001,Alachua,"{""12001"": 100}",Alachua,12001,False,False,America/New_York,"I-75, I-10"
45840,41.02626,-83.64943,Findlay,OH,Ohio,True,,54559.0,126.5,39063,Hancock,"{""39063"": 100}",Hancock,39063,False,False,America/New_York,"I-75, I-90"
93215,35.7764,-119.18835,Delano,CA,California,True,,54556.0,144.8,6029,Kern,"{""06029"": 59.64, ""06107"": 40.36}",Kern|Tulare,06029|06107,False,False,America/Los_Angeles,"I-80, I-10"
94109,37.79334,-122.42138,San Francisco,CA,California,True,,54553.0,19526.7,6075,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,"I-405, I-5"
92840,33.78584,-117.93202,Garden Grove,CA,California,True,,54534.0,4089.3,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-10, I-80"
95376,37.73678,-121.43404,Tracy,CA,California,True,,54488.0,2762.1,6077,San Joaquin,"{""06077"": 100}",San Joaquin,06077,False,False,America/Los_Angeles,"I-15, I-5"
1960,42.53374,-70.97222,Peabody,MA,Massachusetts,True,,54474.0,1313.3,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,"I-80, I-90"
33319,26.1826,-80.22641,Fort Lauderdale,FL,Florida,True,,54450.0,3092.5,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-95, I-10"
20744,38.75362,-76.98393,Fort Washington,MD,Maryland,True,,54441.0,805.6,24033,Prince George's,"{""24033"": 100}",Prince George's,24033,False,False,America/New_York,"I-90, I-80"
33068,26.21644,-80.21535,Pompano Beach,FL,Florida,True,,54439.0,3265.5,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-4, I-75"
95125,37.29554,-121.89408,San Jose,CA,California,True,,54419.0,2884.3,6085,Santa Clara,"{""06085"": 100}",Santa Clara,06085,False,False,America/Los_Angeles,"I-15, I-10"
23434,36.70163,-76.59074,Suffolk,VA,Virginia,True,,54387.0,101.6,51800,Suffolk,"{""51800"": 100}",Suffolk,51800,False,False,America/New_York,"I-90, I-80"
11758,40.65361,-73.45626,Massapequa,NY,New York,True,,54375.0,1750.9,36059,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,"I-87, I-95"
92780,33.73685,-117.81968,Tustin,CA,California,True,,54374.0,3346.0,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-10, I-405"
87105,34.99512,-106.68644,Albuquerque,NM,New Mexico,True,,54367.0,522.6,35001,Bernalillo,"{""35001"": 100}",Bernalillo,35001,False,False,America/Denver,"I-80, I-90"
93551,34.59404,-118.22634,Palmdale,CA,California,True,,54360.0,247.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-15"
97124,45.57088,-122.94584,Hillsboro,OR,Oregon,True,,54357.0,464.9,41067,Washington,"{""41067"": 97.87, ""41051"": 2.13}",Washington|Multnomah,41067|41051,False,False,America/Los_Angeles,"I-90, I-80"
91745,33.99926,-117.97225,Hacienda Heights,CA,California,True,,54351.0,1620.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-10, I-15"
98115,47.68547,-122.28234,Seattle,WA,Washington,True,,54349.0,3200.8,53033,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,"I-80, I-90"
20772,38.7785,-76.76911,Upper Marlboro,MD,Maryland,True,,54319.0,289.4,24033,Prince George's,"{""24033"": 100}",Prince George's,24033,False,False,America/New_York,"I-90, I-80"
60616,41.84502,-87.62745,Chicago,IL,Illinois,True,,54308.0,5517.9,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-55"
27405,36.11373,-79.73463,Greensboro,NC,North Carolina,True,,54303.0,668.3,37081,Guilford,"{""37081"": 100}",Guilford,37081,False,False,America/New_York,"I-90, I-80"
96789,21.47823,-157.97264,Mililani,HI,Hawaii,True,,54278.0,794.8,15003,Honolulu,"{""15003"": 100}",Honolulu,15003,False,False,Pacific/Honolulu,"I-90, I-80"
78414,27.65992,-97.369,Corpus Christi,TX,Texas,True,,54263.0,1472.0,48355,Nueces,"{""48355"": 100}",Nueces,48355,False,False,America/Chicago,"I-10, I-20"
